Date,Year,Month,Day,P,E,Qcmecs,Qmm,Q_Missing,Julian,Season,Season_Year,Water_Year
31/08/1997,1997,8,31,17.011,2.1973,11.127,0.39924,No,243,SU,1997,1997
01/09/1997,1997,9,1,4.2557,2.2859,18.78,0.67383,No,244,A,1997,1997
02/09/1997,1997,9,2,7.4656,2.3114,36.374,1.3051,No,245,A,1997,1997
03/09/1997,1997,9,3,4.5816,2.4006,33.194,1.191,No,246,A,1997,1997
04/09/1997,1997,9,4,1.6925,2.184,35.941,1.2896,No,247,A,1997,1997
05/09/1997,1997,9,5,1.9693,2.073,34.072,1.2225,No,248,A,1997,1997
06/09/1997,1997,9,6,0.75398,1.9698,29.327,1.0523,No,249,A,1997,1997
07/09/1997,1997,9,7,0.0037975,2.1768,26.436,0.94853,No,250,A,1997,1997
08/09/1997,1997,9,8,0.048632,2.1283,23.597,0.84667,No,251,A,1997,1997
09/09/1997,1997,9,9,4.08E-05,1.9921,20.843,0.74786,No,252,A,1997,1997
10/09/1997,1997,9,10,0.1296,1.6894,18.512,0.66422,No,253,A,1997,1997
11/09/1997,1997,9,11,1.3944,1.7237,17.046,0.61162,No,254,A,1997,1997
12/09/1997,1997,9,12,1.4828,1.553,16.719,0.59988,No,255,A,1997,1997
13/09/1997,1997,9,13,1.1808,1.4594,15.981,0.5734,No,256,A,1997,1997
14/09/1997,1997,9,14,0.73614,1.639,15.149,0.54355,No,257,A,1997,1997
15/09/1997,1997,9,15,5.5771,1.9242,14.046,0.50398,No,258,A,1997,1997
16/09/1997,1997,9,16,6.6557,1.841,13.62,0.48869,No,259,A,1997,1997
17/09/1997,1997,9,17,0.22303,1.4967,14.061,0.50451,No,260,A,1997,1997
18/09/1997,1997,9,18,0.089179,1.605,14.732,0.52859,No,261,A,1997,1997
19/09/1997,1997,9,19,0.59526,1.6397,14.294,0.51287,No,262,A,1997,1997
20/09/1997,1997,9,20,0.47677,1.7923,13.359,0.47933,No,263,A,1997,1997
21/09/1997,1997,9,21,0.017926,1.8447,13.785,0.49461,No,264,A,1997,1997
22/09/1997,1997,9,22,4.08E-05,1.6156,13.503,0.48449,No,265,A,1997,1997
23/09/1997,1997,9,23,0.0052675,1.5823,13.385,0.48026,No,266,A,1997,1997
24/09/1997,1997,9,24,0.0057166,1.5626,12.235,0.439,No,267,A,1997,1997
25/09/1997,1997,9,25,0,1.4636,12.031,0.43168,No,268,A,1997,1997
26/09/1997,1997,9,26,0,1.4869,12.399,0.44488,No,269,A,1997,1997
27/09/1997,1997,9,27,0.00588,1.559,11.495,0.41245,No,270,A,1997,1997
28/09/1997,1997,9,28,0.49428,1.4858,10.986,0.39418,No,271,A,1997,1997
29/09/1997,1997,9,29,0.4537,1.4621,10.508,0.37703,No,272,A,1997,1997
30/09/1997,1997,9,30,4.9898,1.5219,10.398,0.37308,No,273,A,1997,1997
01/10/1997,1997,10,1,0.096733,1.5762,10.368,0.37201,No,274,A,1997,1998
02/10/1997,1997,10,2,0,1.3124,10.119,0.36307,No,275,A,1997,1998
03/10/1997,1997,10,3,0.077379,1.3581,9.568,0.3433,No,276,A,1997,1998
04/10/1997,1997,10,4,0.20069,1.39,9.69,0.34768,No,277,A,1997,1998
05/10/1997,1997,10,5,8.9209,1.3392,9.516,0.34144,No,278,A,1997,1998
06/10/1997,1997,10,6,2.2499,1.2889,9.911,0.35561,No,279,A,1997,1998
07/10/1997,1997,10,7,4.9212,0.97862,10.815,0.38805,No,280,A,1997,1998
08/10/1997,1997,10,8,8.9193,1.0707,11.603,0.41632,No,281,A,1997,1998
09/10/1997,1997,10,9,3.706,1.1049,12.983,0.46584,No,282,A,1997,1998
10/10/1997,1997,10,10,6.7646,1.079,18.852,0.67642,No,283,A,1997,1998
11/10/1997,1997,10,11,14.908,0.89076,23.016,0.82582,No,284,A,1997,1998
12/10/1997,1997,10,12,0.78412,0.81315,47.635,1.7092,No,285,A,1997,1998
13/10/1997,1997,10,13,1.1535,0.80422,56.807,2.0383,No,286,A,1997,1998
14/10/1997,1997,10,14,8.4345,0.78161,42.877,1.5384,No,287,A,1997,1998
15/10/1997,1997,10,15,6.712,0.93346,41.271,1.4808,No,288,A,1997,1998
16/10/1997,1997,10,16,16.812,1.1412,45.039,1.616,No,289,A,1997,1998
17/10/1997,1997,10,17,6.671,1.1505,68.873,2.4712,No,290,A,1997,1998
18/10/1997,1997,10,18,0.077093,1.2091,127.78,4.5848,No,291,A,1997,1998
19/10/1997,1997,10,19,0.03381,0.93016,103.79,3.7238,No,292,A,1997,1998
20/10/1997,1997,10,20,0.0011433,0.87532,80.562,2.8906,No,293,A,1997,1998
21/10/1997,1997,10,21,0,0.83853,66.257,2.3773,No,294,A,1997,1998
22/10/1997,1997,10,22,0,0.68718,55.972,2.0083,No,295,A,1997,1998
23/10/1997,1997,10,23,0,0.66302,49.282,1.7683,No,296,A,1997,1998
24/10/1997,1997,10,24,0,0.6202,42.43,1.5224,No,297,A,1997,1998
25/10/1997,1997,10,25,0,0.55773,38.178,1.3698,No,298,A,1997,1998
26/10/1997,1997,10,26,0,0.57678,35.563,1.276,No,299,A,1997,1998
27/10/1997,1997,10,27,0,0.64244,33.041,1.1855,No,300,A,1997,1998
28/10/1997,1997,10,28,0,0.62963,30.384,1.0902,No,301,A,1997,1998
29/10/1997,1997,10,29,1.7061,0.54947,27.73,0.99496,No,302,A,1997,1998
30/10/1997,1997,10,30,1.5256,0.66041,26.249,0.94182,No,303,A,1997,1998
31/10/1997,1997,10,31,0.10576,0.71152,25.296,0.90763,No,304,A,1997,1998
01/11/1997,1997,11,1,0.6657,0.61557,24.573,0.88169,No,305,A,1997,1998
02/11/1997,1997,11,2,0.95088,0.64624,23.854,0.85589,No,306,A,1997,1998
03/11/1997,1997,11,3,0.1412,0.68145,23.677,0.84954,No,307,A,1997,1998
04/11/1997,1997,11,4,6.2219,0.57754,22.759,0.8166,No,308,A,1997,1998
05/11/1997,1997,11,5,6.1579,0.58018,23.023,0.82607,No,309,A,1997,1998
06/11/1997,1997,11,6,0.031972,0.56527,27.308,0.97982,No,310,A,1997,1998
07/11/1997,1997,11,7,0.099224,0.34483,28.968,1.0394,No,311,A,1997,1998
08/11/1997,1997,11,8,0.18906,0.38063,26.786,0.96109,No,312,A,1997,1998
09/11/1997,1997,11,9,4.4313,0.36215,24.521,0.87982,No,313,A,1997,1998
10/11/1997,1997,11,10,0.36407,0.39499,23.231,0.83354,No,314,A,1997,1998
11/11/1997,1997,11,11,0.24508,0.44171,23.952,0.85941,No,315,A,1997,1998
12/11/1997,1997,11,12,0.24402,0.31716,23.557,0.84523,No,316,A,1997,1998
13/11/1997,1997,11,13,0.66946,0.34163,22.353,0.80203,No,317,A,1997,1998
14/11/1997,1997,11,14,1.5822,0.38869,21.184,0.76009,No,318,A,1997,1998
15/11/1997,1997,11,15,1.6878,0.50173,20.975,0.75259,No,319,A,1997,1998
16/11/1997,1997,11,16,3.5941,0.58981,21.869,0.78467,No,320,A,1997,1998
17/11/1997,1997,11,17,18.934,0.56673,25.143,0.90214,No,321,A,1997,1998
18/11/1997,1997,11,18,2.933,0.56869,54.939,1.9712,No,322,A,1997,1998
19/11/1997,1997,11,19,1.3354,0.49239,71.973,2.5824,No,323,A,1997,1998
20/11/1997,1997,11,20,4.5502,0.41024,62.783,2.2527,No,324,A,1997,1998
21/11/1997,1997,11,21,1.1194,0.30733,59.831,2.1468,No,325,A,1997,1998
22/11/1997,1997,11,22,0.21911,0.2834,55.593,1.9947,No,326,A,1997,1998
23/11/1997,1997,11,23,6.4423,0.27642,50.244,1.8028,No,327,A,1997,1998
24/11/1997,1997,11,24,8.4534,0.38047,55.582,1.9943,No,328,A,1997,1998
25/11/1997,1997,11,25,6.6923,0.38315,75.829,2.7208,No,329,A,1997,1998
26/11/1997,1997,11,26,0.76913,0.39605,89.607,3.2151,No,330,A,1997,1998
27/11/1997,1997,11,27,1.1352,0.37368,91.53,3.2841,No,331,A,1997,1998
28/11/1997,1997,11,28,0.62568,0.35204,76.448,2.743,No,332,A,1997,1998
29/11/1997,1997,11,29,0.29551,0.35683,66.906,2.4006,No,333,A,1997,1998
30/11/1997,1997,11,30,0.24063,0.31911,59.514,2.1354,No,334,A,1997,1998
01/12/1997,1997,12,1,0.04512,0.21711,53.402,1.9161,No,335,W,1998,1998
02/12/1997,1997,12,2,9.39E-04,0.19353,49.367,1.7713,No,336,W,1998,1998
03/12/1997,1997,12,3,0,0.14162,44.606,1.6005,No,337,W,1998,1998
04/12/1997,1997,12,4,0.21548,0.12203,40.865,1.4663,No,338,W,1998,1998
05/12/1997,1997,12,5,1.5214,0.20421,38.748,1.3903,No,339,W,1998,1998
06/12/1997,1997,12,6,0.31143,0.28089,37.279,1.3376,No,340,W,1998,1998
07/12/1997,1997,12,7,4.4494,0.37665,36.876,1.3231,No,341,W,1998,1998
08/12/1997,1997,12,8,2.198,0.31978,36.805,1.3206,No,342,W,1998,1998
09/12/1997,1997,12,9,17.83,0.33123,37.172,1.3337,No,343,W,1998,1998
10/12/1997,1997,12,10,8.1077,0.31898,65.675,2.3564,No,344,W,1998,1998
11/12/1997,1997,12,11,0.22246,0.2775,104.63,3.7542,No,345,W,1998,1998
12/12/1997,1997,12,12,0.0081258,0.18296,92.013,3.3015,No,346,W,1998,1998
13/12/1997,1997,12,13,0.13708,0.21152,72.027,2.5844,No,347,W,1998,1998
14/12/1997,1997,12,14,0,0.26396,62.364,2.2376,No,348,W,1998,1998
15/12/1997,1997,12,15,0,0.2379,55.617,1.9956,No,349,W,1998,1998
16/12/1997,1997,12,16,0.0015925,0.21429,50.256,1.8032,No,350,W,1998,1998
17/12/1997,1997,12,17,11.243,0.23683,45.956,1.6489,No,351,W,1998,1998
18/12/1997,1997,12,18,0.8341,0.24685,48.561,1.7424,No,352,W,1998,1998
19/12/1997,1997,12,19,0.15757,0.30863,55.335,1.9854,No,353,W,1998,1998
20/12/1997,1997,12,20,0.12352,0.24482,51.577,1.8506,No,354,W,1998,1998
21/12/1997,1997,12,21,1.9372,0.24636,47.043,1.6879,No,355,W,1998,1998
22/12/1997,1997,12,22,4.2938,0.26109,43.866,1.5739,No,356,W,1998,1998
23/12/1997,1997,12,23,3.5305,0.29921,48.029,1.7233,No,357,W,1998,1998
24/12/1997,1997,12,24,13.356,0.30119,52.411,1.8805,No,358,W,1998,1998
25/12/1997,1997,12,25,8.5408,0.26535,80.382,2.8841,No,359,W,1998,1998
26/12/1997,1997,12,26,1.2951,0.24808,115.17,4.1322,No,360,W,1998,1998
27/12/1997,1997,12,27,1.0561,0.22009,101.66,3.6474,No,361,W,1998,1998
28/12/1997,1997,12,28,0.91172,0.21725,84.953,3.0481,No,362,W,1998,1998
29/12/1997,1997,12,29,7.1352,0.21951,77.831,2.7926,No,363,W,1998,1998
30/12/1997,1997,12,30,6.1051,0.27725,84.186,3.0206,No,364,W,1998,1998
31/12/1997,1997,12,31,2.2698,0.20728,93.988,3.3723,No,365,W,1998,1998
01/01/1998,1998,1,1,10.934,0.23045,94.454,3.389,No,1,W,1998,1998
02/01/1998,1998,1,2,4.3993,0.27223,134.33,4.8198,No,2,W,1998,1998
03/01/1998,1998,1,3,7.7556,0.21942,115.08,4.129,No,3,W,1998,1998
04/01/1998,1998,1,4,6.0249,0.17908,113.37,4.0677,No,4,W,1998,1998
05/01/1998,1998,1,5,5.539,0.16085,132.32,4.7477,No,5,W,1998,1998
06/01/1998,1998,1,6,4.5704,0.21344,118.9,4.266,No,6,W,1998,1998
07/01/1998,1998,1,7,11.496,0.22193,136.88,4.9115,No,7,W,1998,1998
08/01/1998,1998,1,8,6.4414,0.29081,130.79,4.6927,No,8,W,1998,1998
09/01/1998,1998,1,9,0.49829,0.33391,187.73,6.7359,No,9,W,1998,1998
10/01/1998,1998,1,10,0.15766,0.43795,137.79,4.944,No,10,W,1998,1998
11/01/1998,1998,1,11,1.2526,0.40826,111.71,4.0083,No,11,W,1998,1998
12/01/1998,1998,1,12,3.3425,0.34172,95.579,3.4294,No,12,W,1998,1998
13/01/1998,1998,1,13,7.603,0.27329,92.783,3.3291,No,13,W,1998,1998
14/01/1998,1998,1,14,4.8963,0.26426,111.51,4.0011,No,14,W,1998,1998
15/01/1998,1998,1,15,1.2534,0.2654,100.89,3.6198,No,15,W,1998,1998
16/01/1998,1998,1,16,0.12479,0.30134,93.029,3.3379,No,16,W,1998,1998
17/01/1998,1998,1,17,5.9267,0.30732,80.636,2.8933,No,17,W,1998,1998
18/01/1998,1998,1,18,8.1398,0.30874,82.215,2.9499,No,18,W,1998,1998
19/01/1998,1998,1,19,0.063618,0.2086,100.95,3.6222,No,19,W,1998,1998
20/01/1998,1998,1,20,7.7852,0.21639,93.796,3.3654,No,20,W,1998,1998
21/01/1998,1998,1,21,0.41715,0.27933,104.31,3.7427,No,21,W,1998,1998
22/01/1998,1998,1,22,9.0893,0.44467,105.16,3.7733,No,22,W,1998,1998
23/01/1998,1998,1,23,0.1784,0.35944,116.36,4.175,No,23,W,1998,1998
24/01/1998,1998,1,24,0.0064516,0.32456,110.81,3.9759,No,24,W,1998,1998
25/01/1998,1998,1,25,0.012699,0.29374,92.579,3.3218,No,25,W,1998,1998
26/01/1998,1998,1,26,0,0.22251,81.902,2.9387,No,26,W,1998,1998
27/01/1998,1998,1,27,0,0.20961,74.535,2.6743,No,27,W,1998,1998
28/01/1998,1998,1,28,0,0.25792,67.728,2.4301,No,28,W,1998,1998
29/01/1998,1998,1,29,0,0.21742,62.494,2.2423,No,29,W,1998,1998
30/01/1998,1998,1,30,0.48175,0.28271,57.854,2.0758,No,30,W,1998,1998
31/01/1998,1998,1,31,0.085953,0.32245,53.966,1.9363,No,31,W,1998,1998
01/02/1998,1998,2,1,0.0037566,0.24147,51.219,1.8378,No,32,W,1998,1998
02/02/1998,1998,2,2,0.0032666,0.2805,47.801,1.7151,No,33,W,1998,1998
03/02/1998,1998,2,3,0.1655,0.28784,46.031,1.6516,No,34,W,1998,1998
04/02/1998,1998,2,4,0.15353,0.35366,43.444,1.5588,No,35,W,1998,1998
05/02/1998,1998,2,5,0.094283,0.48034,40.728,1.4613,No,36,W,1998,1998
06/02/1998,1998,2,6,4.8444,0.50793,39.378,1.4129,No,37,W,1998,1998
07/02/1998,1998,2,7,2.326,0.41081,39.861,1.4302,No,38,W,1998,1998
08/02/1998,1998,2,8,0.41078,0.49148,38.986,1.3988,No,39,W,1998,1998
09/02/1998,1998,2,9,1.7013,0.64598,39.533,1.4185,No,40,W,1998,1998
10/02/1998,1998,2,10,2.5692,0.60523,38.208,1.3709,No,41,W,1998,1998
11/02/1998,1998,2,11,0.78926,0.68201,38.996,1.3992,No,42,W,1998,1998
12/02/1998,1998,2,12,0.053083,0.8072,38.19,1.3703,No,43,W,1998,1998
13/02/1998,1998,2,13,0.12319,0.83865,36.439,1.3074,No,44,W,1998,1998
14/02/1998,1998,2,14,0.16268,0.78299,34.983,1.2552,No,45,W,1998,1998
15/02/1998,1998,2,15,0.38501,0.81709,33.169,1.1901,No,46,W,1998,1998
16/02/1998,1998,2,16,0.15847,0.73447,31.735,1.1387,No,47,W,1998,1998
17/02/1998,1998,2,17,0.031441,0.68948,29.711,1.066,No,48,W,1998,1998
18/02/1998,1998,2,18,0.37342,0.69787,28.562,1.0248,No,49,W,1998,1998
19/02/1998,1998,2,19,0.25141,0.78111,27.921,1.0018,No,50,W,1998,1998
20/02/1998,1998,2,20,1.2693,0.84315,27.911,1.0015,No,51,W,1998,1998
21/02/1998,1998,2,21,2.3351,0.63101,26.968,0.96762,No,52,W,1998,1998
22/02/1998,1998,2,22,0.13806,0.58521,25.803,0.92582,No,53,W,1998,1998
23/02/1998,1998,2,23,0.1305,0.70361,25.6,0.91854,No,54,W,1998,1998
24/02/1998,1998,2,24,0.040139,0.79697,24.3,0.87189,No,55,W,1998,1998
25/02/1998,1998,2,25,0.72274,0.77042,23.294,0.8358,No,56,W,1998,1998
26/02/1998,1998,2,26,0.51454,0.77029,22.655,0.81287,No,57,W,1998,1998
27/02/1998,1998,2,27,2.9031,0.77778,22.894,0.82145,No,58,W,1998,1998
28/02/1998,1998,2,28,1.9483,0.51651,22.955,0.82363,No,59,W,1998,1998
01/03/1998,1998,3,1,1.7727,0.60421,22.41,0.80408,No,60,SP,1998,1998
02/03/1998,1998,3,2,14.047,0.76141,22.772,0.81707,No,61,SP,1998,1998
03/03/1998,1998,3,3,3.7874,0.78086,33.288,1.1944,No,62,SP,1998,1998
04/03/1998,1998,3,4,6.3095,0.63561,51.805,1.8588,No,63,SP,1998,1998
05/03/1998,1998,3,5,11.499,0.65473,57.392,2.0592,No,64,SP,1998,1998
06/03/1998,1998,3,6,12.924,0.85196,82.639,2.9651,No,65,SP,1998,1998
07/03/1998,1998,3,7,2.6583,0.98524,158.94,5.7029,No,66,SP,1998,1998
08/03/1998,1998,3,8,0.51543,0.8448,114.22,4.0983,No,67,SP,1998,1998
09/03/1998,1998,3,9,0.3089,0.75194,88.799,3.1861,No,68,SP,1998,1998
10/03/1998,1998,3,10,2.3876,0.93221,74.01,2.6555,No,69,SP,1998,1998
11/03/1998,1998,3,11,0.81707,0.88572,67.378,2.4175,No,70,SP,1998,1998
12/03/1998,1998,3,12,0.2668,0.93261,57.744,2.0719,No,71,SP,1998,1998
13/03/1998,1998,3,13,0.0018375,1.0729,52.609,1.8876,No,72,SP,1998,1998
14/03/1998,1998,3,14,0,1.0881,48.993,1.7579,No,73,SP,1998,1998
15/03/1998,1998,3,15,0,1.1168,44.839,1.6088,No,74,SP,1998,1998
16/03/1998,1998,3,16,0.043487,1.0762,41.678,1.4954,No,75,SP,1998,1998
17/03/1998,1998,3,17,0.0018375,1.252,39.339,1.4115,No,76,SP,1998,1998
18/03/1998,1998,3,18,0,1.2179,36.649,1.315,No,77,SP,1998,1998
19/03/1998,1998,3,19,0,1.05,34.181,1.2264,No,78,SP,1998,1998
20/03/1998,1998,3,20,0,1.1499,33.085,1.1871,No,79,SP,1998,1998
21/03/1998,1998,3,21,0,1.182,31.297,1.1229,No,80,SP,1998,1998
22/03/1998,1998,3,22,0,1.1333,30.295,1.087,No,81,SP,1998,1998
23/03/1998,1998,3,23,5.3711,1.1359,29.451,1.0567,No,82,SP,1998,1998
24/03/1998,1998,3,24,11.125,1.287,29.961,1.075,No,83,SP,1998,1998
25/03/1998,1998,3,25,5.4011,1.4223,36.83,1.3215,No,84,SP,1998,1998
26/03/1998,1998,3,26,0.26758,1.5736,46.595,1.6718,No,85,SP,1998,1998
27/03/1998,1998,3,27,0.27521,1.51,45.216,1.6224,No,86,SP,1998,1998
28/03/1998,1998,3,28,0.20347,1.601,38.195,1.3705,No,87,SP,1998,1998
29/03/1998,1998,3,29,7.8458,1.4824,34.652,1.2433,No,88,SP,1998,1998
30/03/1998,1998,3,30,0.0033483,1.623,40.323,1.4468,No,89,SP,1998,1998
31/03/1998,1998,3,31,0.023275,1.3469,39.111,1.4033,No,90,SP,1998,1998
01/04/1998,1998,4,1,12.307,1.36,34.93,1.2533,No,91,SP,1998,1998
02/04/1998,1998,4,2,16.227,1.5575,46.63,1.6731,No,92,SP,1998,1998
03/04/1998,1998,4,3,7.8775,1.3518,112.03,4.0198,No,93,SP,1998,1998
04/04/1998,1998,4,4,2.1514,1.477,129.59,4.6498,No,94,SP,1998,1998
05/04/1998,1998,4,5,2.5794,1.4907,99.978,3.5873,No,95,SP,1998,1998
06/04/1998,1998,4,6,0.92907,1.4059,86.356,3.0985,No,96,SP,1998,1998
07/04/1998,1998,4,7,2.6911,1.5045,75.631,2.7137,No,97,SP,1998,1998
08/04/1998,1998,4,8,14.668,1.355,66.827,2.3978,No,98,SP,1998,1998
09/04/1998,1998,4,9,0.33181,1.0969,96.043,3.4461,No,99,SP,1998,1998
10/04/1998,1998,4,10,0.080318,0.77414,85.299,3.0606,No,100,SP,1998,1998
11/04/1998,1998,4,11,0.41241,0.99098,64.642,2.3194,No,101,SP,1998,1998
12/04/1998,1998,4,12,0.58534,0.94451,55.487,1.9909,No,102,SP,1998,1998
13/04/1998,1998,4,13,1.5896,0.89946,49.941,1.7919,No,103,SP,1998,1998
14/04/1998,1998,4,14,0.2793,1.0256,46.079,1.6533,No,104,SP,1998,1998
15/04/1998,1998,4,15,0.8078,1.0947,42.494,1.5247,No,105,SP,1998,1998
16/04/1998,1998,4,16,0.81217,1.0683,40.318,1.4466,No,106,SP,1998,1998
17/04/1998,1998,4,17,0.98648,1.4105,37.716,1.3533,No,107,SP,1998,1998
18/04/1998,1998,4,18,3.0825,1.6757,36.558,1.3117,No,108,SP,1998,1998
19/04/1998,1998,4,19,4.8212,1.5716,40.222,1.4432,No,109,SP,1998,1998
20/04/1998,1998,4,20,0.66942,1.7061,39.596,1.4207,No,110,SP,1998,1998
21/04/1998,1998,4,21,3.2998,1.8499,38.361,1.3764,No,111,SP,1998,1998
22/04/1998,1998,4,22,5.3133,1.9608,42.588,1.5281,No,112,SP,1998,1998
23/04/1998,1998,4,23,1.241,2.038,42.097,1.5105,No,113,SP,1998,1998
24/04/1998,1998,4,24,3.4321,2.1308,42.102,1.5106,No,114,SP,1998,1998
25/04/1998,1998,4,25,7.1588,1.8205,46.995,1.6862,No,115,SP,1998,1998
26/04/1998,1998,4,26,2.055,1.8102,50.174,1.8003,No,116,SP,1998,1998
27/04/1998,1998,4,27,5.3242,1.6269,51.45,1.846,No,117,SP,1998,1998
28/04/1998,1998,4,28,6.4938,1.6826,59.932,2.1504,No,118,SP,1998,1998
29/04/1998,1998,4,29,2.1692,1.9656,58.168,2.0871,No,119,SP,1998,1998
30/04/1998,1998,4,30,0.089628,1.9281,45.73,1.6408,No,120,SP,1998,1998
01/05/1998,1998,5,1,0.045406,2.0227,39.358,1.4122,No,121,SP,1998,1998
02/05/1998,1998,5,2,0.042589,2.0788,36.364,1.3048,No,122,SP,1998,1998
03/05/1998,1998,5,3,0.05786,2.1789,33.097,1.1875,No,123,SP,1998,1998
04/05/1998,1998,5,4,1.1827,2.4138,32.19,1.155,No,124,SP,1998,1998
05/05/1998,1998,5,5,4.9936,2.172,32.891,1.1801,No,125,SP,1998,1998
06/05/1998,1998,5,6,4.4595,2.2567,33.017,1.1847,No,126,SP,1998,1998
07/05/1998,1998,5,7,2.3862,2.4162,32.642,1.1712,No,127,SP,1998,1998
08/05/1998,1998,5,8,0.97268,2.3032,31.304,1.1232,No,128,SP,1998,1998
09/05/1998,1998,5,9,0.65325,2.2741,29.884,1.0722,No,129,SP,1998,1998
10/05/1998,1998,5,10,1.2056,1.9433,27.93,1.0021,No,130,SP,1998,1998
11/05/1998,1998,5,11,0.9488,2.3249,27.252,0.97781,No,131,SP,1998,1998
12/05/1998,1998,5,12,3.68E-04,2.495,26.035,0.93415,No,132,SP,1998,1998
13/05/1998,1998,5,13,0.51801,2.5915,24.73,0.88732,No,133,SP,1998,1998
14/05/1998,1998,5,14,0.15459,2.9498,24.307,0.87214,No,134,SP,1998,1998
15/05/1998,1998,5,15,0.0037566,2.9174,22.774,0.81714,No,135,SP,1998,1998
16/05/1998,1998,5,16,0,2.7988,22.435,0.80498,No,136,SP,1998,1998
17/05/1998,1998,5,17,0,2.8778,21.217,0.76127,No,137,SP,1998,1998
18/05/1998,1998,5,18,0,3.0141,20.819,0.74699,No,138,SP,1998,1998
19/05/1998,1998,5,19,0,3.1847,18.726,0.6719,No,139,SP,1998,1998
20/05/1998,1998,5,20,0,3.2548,17.167,0.61596,No,140,SP,1998,1998
21/05/1998,1998,5,21,0,2.9825,16.73,0.60028,No,141,SP,1998,1998
22/05/1998,1998,5,22,0,2.7182,16.05,0.57588,No,142,SP,1998,1998
23/05/1998,1998,5,23,0,2.951,15.721,0.56408,No,143,SP,1998,1998
24/05/1998,1998,5,24,0.19939,2.9781,15.074,0.54086,No,144,SP,1998,1998
25/05/1998,1998,5,25,0.33565,2.9006,14.357,0.51513,No,145,SP,1998,1998
26/05/1998,1998,5,26,0.22928,2.5216,14.841,0.5325,No,146,SP,1998,1998
27/05/1998,1998,5,27,1.0353,2.2402,15.065,0.54054,No,147,SP,1998,1998
28/05/1998,1998,5,28,2.5454,2.4328,14.951,0.53645,No,148,SP,1998,1998
29/05/1998,1998,5,29,2.2046,2.6624,15.28,0.54825,No,149,SP,1998,1998
30/05/1998,1998,5,30,0.023969,2.7267,14.8,0.53103,No,150,SP,1998,1998
31/05/1998,1998,5,31,0.66448,2.9594,13.992,0.50204,No,151,SP,1998,1998
01/06/1998,1998,6,1,2.0363,3.0592,13.489,0.48399,No,152,SU,1998,1998
02/06/1998,1998,6,2,10.995,2.5734,14.081,0.50523,No,153,SU,1998,1998
03/06/1998,1998,6,3,0.19016,2.5711,NA,NA,Yes,154,SU,1998,1998
04/06/1998,1998,6,4,0.15031,2.7677,NA,NA,Yes,155,SU,1998,1998
05/06/1998,1998,6,5,15.242,2.8756,NA,NA,Yes,156,SU,1998,1998
06/06/1998,1998,6,6,11.028,3.3774,NA,NA,Yes,157,SU,1998,1998
07/06/1998,1998,6,7,2.5586,2.9734,NA,NA,Yes,158,SU,1998,1998
08/06/1998,1998,6,8,13.521,2.8922,NA,NA,Yes,159,SU,1998,1998
09/06/1998,1998,6,9,4.7118,3.137,NA,NA,Yes,160,SU,1998,1998
10/06/1998,1998,6,10,1.06,2.7877,33.379,1.1977,No,161,SU,1998,1998
11/06/1998,1998,6,11,0.79232,2.5757,28.978,1.0397,No,162,SU,1998,1998
12/06/1998,1998,6,12,13.732,2.4366,23.92,0.85826,No,163,SU,1998,1998
13/06/1998,1998,6,13,2.0329,2.897,27.701,0.99392,No,164,SU,1998,1998
14/06/1998,1998,6,14,0.027521,2.9999,37.945,1.3615,No,165,SU,1998,1998
15/06/1998,1998,6,15,0,2.8035,30.926,1.1096,No,166,SU,1998,1998
16/06/1998,1998,6,16,3.1884,2.7336,25.744,0.9237,No,167,SU,1998,1998
17/06/1998,1998,6,17,18.281,3.0646,23.3,0.83601,No,168,SU,1998,1998
18/06/1998,1998,6,18,1.2402,3.6099,32.518,1.1668,No,169,SU,1998,1998
19/06/1998,1998,6,19,0.015639,3.7385,44.733,1.605,No,170,SU,1998,1998
20/06/1998,1998,6,20,2.2821,3.549,37.538,1.3469,No,171,SU,1998,1998
21/06/1998,1998,6,21,2.0304,3.3239,31.791,1.1407,No,172,SU,1998,1998
22/06/1998,1998,6,22,4.6296,3.137,28.118,1.0089,No,173,SU,1998,1998
23/06/1998,1998,6,23,6.6864,3.6245,26.008,0.93318,No,174,SU,1998,1998
24/06/1998,1998,6,24,1.7095,3.3736,26.377,0.94642,No,175,SU,1998,1998
25/06/1998,1998,6,25,6.6579,3.0147,29.236,1.049,No,176,SU,1998,1998
26/06/1998,1998,6,26,5.3583,3.1965,29.868,1.0717,No,177,SU,1998,1998
27/06/1998,1998,6,27,2.6654,3.0986,33.759,1.2113,No,178,SU,1998,1998
28/06/1998,1998,6,28,0.53565,3.0388,30.867,1.1075,No,179,SU,1998,1998
29/06/1998,1998,6,29,0.051205,3.2438,27.723,0.99471,No,180,SU,1998,1998
30/06/1998,1998,6,30,0,2.9851,25.613,0.919,No,181,SU,1998,1998
01/07/1998,1998,7,1,0.10661,3.4885,24.507,0.87932,No,182,SU,1998,1998
02/07/1998,1998,7,2,0,3.2955,23.326,0.83695,No,183,SU,1998,1998
03/07/1998,1998,7,3,0.0020825,2.9211,22.018,0.79001,No,184,SU,1998,1998
04/07/1998,1998,7,4,0.19588,3.5858,21.198,0.76059,No,185,SU,1998,1998
05/07/1998,1998,7,5,0.40706,3.3874,20.638,0.7405,No,186,SU,1998,1998
06/07/1998,1998,7,6,0.26223,3.2591,20.322,0.72916,No,187,SU,1998,1998
